Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand
6,2015,26000,3,0,1,50.57386364,1197,81.8,5,3.65,25
11,2016,26000,2,1,1,52.578,1186,73.97,5,5,22
11,2009,42000,3,1,1,39.98863636,1497,118,5,2.3,21
9,2001,130000,3,1,2,31.05,1495,94,5,0.75,22
3,2009,137148,3,1,2,32.69659091,1599,103.2,5,1.85,22
11,2010,114703,3,1,1,36.69545455,1196,70,5,1.8,19
3,2014,97439,2,1,1,53.406,1498,98.6,5,4.41,21
8,2006,40000,3,1,1,44.45795455,998,67.1,5,2,25
4,2014,81609,2,1,1,36.846,1248,74,5,5.55,25
2,2014,28000,2,0,1,26.91,2987,258,5,31.75,8
2,2015,37500,2,0,1,36.5976,1968,174.33,5,32,9
4,2010,37000,2,0,1,27.945,2987,282,5,21,8
7,2010,83000,2,1,1,39.951,1248,73.9,5,2.75,25
1,2005,79012,3,1,1,31.52045455,1794,125,5,2.64,14
3,2018,27395,2,1,1,31.878,2179,120,7,14.19,17
10,2017,35362,3,1,1,52.92613636,998,67.04,5,3.85,25
5,2014,117000,2,1,1,26.91,2982,168.5,7,15.5,14
6,2010,23000,3,1,1,42.81136364,1061,64,5,1.9,25
3,2014,59508,3,1,1,59.74772727,624,37.48,4,1.26,26
8,2009,69000,3,1,2,43.51704545,1197,80,5,2.4,22
2,2010,58000,2,0,1,46.9683,1995,190,5,11.5,10
10,2014,88511,2,1,1,33.12,2179,140,7,8.25,17
9,2011,66000,3,1,1,37.16590909,1598,105,5,2.75,23
5,2009,65000,3,1,2,41.16477273,1198,70,5,1.4,18
1,2015,30676,3,1,1,59.74772727,624,37.5,4,2.9,26
8,2011,76000,2,1,1,41.4,1399,68,5,2.4,19
9,2013,23627,3,0,1,34.81363636,1598,105,5,4.75,23
3,2018,52827,2,0,1,26.289,2179,187.7,5,44.76,3
3,2015,64465,2,1,1,53.82,1498,98.6,5,6.22,21
8,2018,14000,3,0,1,52.92613636,999,67,5,4.5,20
6,2015,26000,3,1,1,44.45795455,1197,82,5,4.25,22
4,2011,78203,2,0,1,37.467,1991,147.9,4,5.5,29
6,2017,27000,2,1,1,46.6578,1396,88.73,5,6.95,22
1,2018,31919,3,0,1,56.61920455,998,67.1,5,4.56,25
1,2016,47392,2,1,1,42.435,1582,126.2,5,13.82,22
6,2016,17362,3,1,1,42.34090909,1198,86.7,5,5.65,21
3,2016,49716,2,1,1,43.8633,1396,88.73,5,6.2,22
5,2014,48000,3,1,1,54.3375,998,67.04,5,3.25,25
11,2009,46000,2,0,1,34.2585,1968,147.51,5,8.5,9
2,2016,79000,2,1,1,51.336,1396,88.7,5,7.25,22
9,2013,57000,2,1,1,45.126,1461,78,5,4.61,20
5,2016,29754,3,1,1,38.10681818,1199,74,5,5.3,23
7,2012,50123,2,1,1,35.19,1405,70,5,1.9,26
3,2012,57184,3,1,1,47.89227273,1197,78.9,5,3.09,22
6,2007,75000,2,0,2,34.0722,2993,258,5,9.5,10
6,2015,26000,2,0,1,35.2107,1582,126.2,5,12.65,22
5,2016,22129,3,1,1,44.45795455,1197,82,5,4.25,22
4,2011,127887,2,1,1,43.677,1248,73.9,5,2.95,25
4,2006,92000,2,1,1,21.735,2179,120,8,3.45,17
4,2011,60634,3,1,1,46.59852273,1086,68.05,5,3.3,22
4,2014,90000,2,1,1,28.98,2179,138.1,7,8,26
11,2009,59000,3,1,1,31.75568182,1799,130,5,2.71,21
4,2012,59293,3,1,1,42.81136364,998,67.1,5,2.7,25
6,2012,80753,2,1,2,48.438,1248,74,5,4.5,25
5,2015,40000,2,1,2,26.91,2982,168.5,7,18.75,14
9,2014,103000,2,1,2,58.788,1248,74,5,5.25,25
4,2012,72389,3,1,1,41.7656034,998,58.2,5,3.2,25
9,2017,48000,2,1,1,58.788,1248,73.75,5,6,25
11,2014,41000,3,1,1,44.45795455,1197,82,5,3.14,22
10,2016,26000,3,1,1,59.20670455,799,53.3,5,2.55,20
10,2012,30000,3,1,2,36.78954545,1193,64.08,5,2.3,26
4,2014,74624,2,1,1,41.4,1399,68.05,5,5.65,19
3,2015,47877,2,0,1,31.3605,2967,240,5,48.22,4
10,2016,35000,3,1,1,56.61920455,998,67.1,5,3,25
7,2015,52123,2,1,1,42.1038,1498,103.2,5,7.5,23
2,2005,90000,2,1,1,21.735,2179,120,8,2.6,17
6,2018,1400,2,0,1,38.4192,1995,190,5,61.25,10
8,2009,122000,3,1,2,39.98863636,1497,118,5,3.5,21
3,2016,21110,3,0,1,41.02363636,1998,189.08,4,28.95,7
9,2015,78000,2,0,1,27.945,2477,175.56,6,15,15
10,2012,72000,2,1,1,39.951,1248,73.9,5,4.25,25
4,2006,48000,3,0,1,20.22954545,5998,552,4,59,2
9,2013,43486,2,1,1,42.9939,1248,88.76,7,6.6,25
4,2007,199000,2,1,2,26.496,2494,102,7,5.2,14
8,2010,34000,3,1,1,27.52159091,1796,178,5,10,8
2,2016,37944,2,0,1,30.7188,2143,167.62,5,35,8
6,2017,30000,2,1,1,46.989,1498,89.84,5,8.75,19
1,2015,64005,3,1,1,41.65875,1197,78.9,5,4.57,14
5,2012,62000,3,1,1,47.89227273,1197,78.9,5,2.5,22
8,2005,105000,3,1,1,47.75113636,999,62,5,1.75,22
3,2014,59885,2,0,1,25.6473,2179,147.51,5,20.11,6
4,2011,144471,2,1,1,26.496,2494,102,8,7.8,14
1,2011,63991,3,1,1,43.51704545,1197,80,5,3.61,22
9,2007,72000,3,1,2,39.98863636,1086,63,5,1.11,22
6,2015,34895,3,0,1,45.04602273,1198,75.94,5,4.6,24
7,2015,97003,2,0,1,32.8509,2993,308.43,5,85,10
11,2015,45000,3,0,1,39.51818182,1497,118,5,5.25,21
5,2013,45000,2,1,2,53.406,1498,98.6,5,3.3,21
2,2013,100000,2,1,2,23.805,2982,171,7,17.75,14
5,2016,70000,2,0,1,26.8479,2179,187.7,5,35,6
1,2016,37023,2,1,1,40.7169,1582,126.2,5,13.39,22
8,2012,81000,2,1,1,52.6608,936,56.3,5,2.5,29
3,2017,20789,2,0,1,23.5152,2755,171.5,7,18.36,14
10,2015,68310,2,1,1,48.438,1248,74,5,5.95,25
6,2015,47250,2,1,2,40.7169,1582,126.2,5,11,22
5,2014,47000,2,0,2,26.1855,2993,255,5,64.75,3
4,2017,128000,2,1,1,53.406,1498,98.6,5,6.3,21
3,2017,17702,3,1,1,35.96625,1591,121.3,5,11.94,22
6,2014,34987,3,0,1,42.78784091,1197,103.5,5,5.95,23
7,2017,37000,2,1,1,53.82,1498,98.6,5,11,21
1,2017,38271,3,1,1,35.96625,1591,121.3,5,12.53,22
2,2012,32510,2,1,2,41.4,1399,68,5,3.75,19
9,2014,88000,2,0,1,30.4083,2993,258,5,27,10
9,2012,116000,2,1,1,21.735,2835,107.2,6,9.95,15
10,2013,156000,2,1,1,41.1309,1461,83.8,5,4.2,20
5,2010,75319,3,1,2,49.63295455,1197,85.8,5,2,25
11,2013,28000,3,1,1,44.45795455,1197,82,5,3.25,22
2,2017,16500,2,0,1,37.053,2143,136,5,34,8
1,2016,75637,2,0,1,46.5336,1995,190,5,30.37,10
3,2018,32854,3,0,1,30.57954545,1591,121.3,5,12.6,22
3,2019,6568,3,1,1,59.20670455,799,53.3,5,5.09,20
2,2014,30000,2,0,1,30.9258,2967,241.4,5,24.5,9
3,2018,17804,2,1,2,58.1463,1248,88.5,5,7.97,25
5,2011,69768,3,1,1,37.63636364,1198,90,5,2.9,21
3,2016,62404,2,0,1,46.9683,1995,190,5,21.33,10
2,2012,97000,2,0,2,39.4956,1582,126.32,5,6.5,22
1,2016,55687,2,1,1,44.2566,1396,88.7,5,12.15,22
11,2014,17000,3,1,1,35.37818182,1598,103.2,5,4.25,23
1,2017,34232,2,0,1,45.0432,1995,190,5,35.84,10
8,2004,135000,3,0,3,33.87272727,1997,152,5,3,21
8,2012,80000,2,1,1,40.8204,1461,108.45,5,6.75,20
2,2014,31045,3,1,2,43.75227273,1197,81.83,5,5.65,22
9,2013,58000,2,0,2,35.1072,1968,138.03,5,7.5,23
3,2018,35480,2,1,1,40.7169,1582,126.2,5,13.34,22
4,2016,62287,2,1,1,58.1463,1248,88.5,5,7.9,25
1,2015,46162,2,1,1,46.6578,1396,88.73,5,6.98,22
6,2014,9200,3,1,1,40.01215909,1591,121.3,5,5.75,22
11,2012,55339,2,1,1,45.6849,1199,73.9,5,2.65,23
11,2011,55476,2,1,1,45.6849,1199,73.9,5,2.49,23
9,2007,68553,3,1,2,35.28409091,1586,104.68,5,1.5,25
3,2016,67376,2,1,1,50.715,1498,98.6,7,6.5,21
4,2013,42000,2,1,1,40.6548,1461,108.45,5,8,20
1,2019,28069,2,0,1,26.703,2755,174.5,7,30.85,14
3,2014,93144,2,0,1,30.429,1984,181,5,17.15,11
4,2014,24300,3,0,1,54.3375,998,67.04,5,4.55,25
4,2015,47883,2,1,2,54.2547,1248,88.5,5,7.4,25
3,2013,12467,2,0,1,26.496,1968,167.6,5,25.64,9
11,2013,56683,2,0,2,35.2935,1995,184,5,13.5,10
2,2013,38000,3,1,1,36.69545455,1196,70,5,3.55,19
7,2018,35000,2,1,1,46.989,1582,126.2,5,15,22
9,2007,80000,3,1,2,32.69659091,1599,103.2,5,1.95,22
9,2006,125000,3,1,2,31.75568182,1799,130,5,2.3,21
8,2013,123000,2,1,2,25.9785,2982,168.5,7,15,14
8,2012,70000,3,1,1,47.89227273,1197,78.9,5,3.15,22
4,2012,87982,2,1,1,44.7948,1461,84.8,5,5,24
10,2013,40714,2,0,2,37.5084,1995,190,5,24.75,10
9,2008,83000,2,1,2,34.1964,1991,123.7,5,2.6,29
7,2011,86000,3,1,1,47.89227273,1197,78.9,5,3.75,22
7,2009,60002,2,1,2,36.225,1896,106,5,4.85,18
10,2013,60000,2,0,1,20.7,2148,170,5,27,8
11,2014,84677,2,1,1,53.406,1498,98.6,5,3,21
5,2017,23000,2,0,1,42.8076,1995,190,5,28.75,10
4,2016,81424,2,1,1,26.8893,2494,100.6,8,14.49,14
5,2013,36400,2,0,1,15.525,4806,394.3,4,72,4
8,2012,70000,2,1,2,47.0097,1461,84.8,5,4,24
5,2015,40000,2,1,2,55.0413,1248,74,5,4.5,25
6,2019,600,3,0,1,50.57386364,1197,81.8,5,6.25,25
9,2015,65320,2,0,2,35.1072,1968,138.03,5,11.5,23
9,2009,79000,3,1,3,23.05227273,2354,180,5,3.1,21
6,2018,5000,3,1,1,41.87045455,1497,117.3,5,10.11,21
1,2019,6028,3,1,1,40.01215909,1591,121.3,5,11.54,22
5,2006,86000,3,1,2,44.45795455,998,67.1,5,1,25
11,2013,160000,2,1,2,48.438,1248,74,5,2.5,25
3,2011,59967,3,0,1,22.91113636,1984,208,5,18,9
1,2018,43127,2,1,1,48.8313,1364,67.04,5,6.85,14
3,2012,65727,3,1,1,46.59852273,1086,68.05,5,2.97,22
9,2013,70000,3,1,1,40.01215909,1591,121.3,5,4.75,22
1,2018,39861,2,1,1,41.6898,1498,88.8,5,7.38,23
5,2017,16485,2,0,1,46.5336,1995,187.74,5,42.75,10
2,2010,77332,2,1,2,47.61,1396,90,5,3.65,22
3,2017,17489,3,0,1,44.45795455,1197,82,5,5.99,22
9,2012,125000,2,0,1,23.805,2982,169,7,13.5,14
8,2016,35129,3,0,1,50.33863636,1197,83.1,5,7,25
4,2016,22982,3,0,1,30.57954545,1591,121.3,5,10.95,22
9,2013,54500,3,1,3,47.89227273,1197,78.9,5,2.95,22
7,2017,16235,2,1,1,51.129,1047,69,5,5.5,26
3,2017,73641,3,0,1,34.50784091,1798,177.46,5,17.08,18
4,2015,59572,2,1,1,55.0413,1248,74,5,6.85,25
10,2014,112827,3,0,1,30.81477273,1997,141.1,5,10.5,21
4,2010,118000,2,1,1,26.496,2494,102,8,8.75,14
11,2010,60000,3,1,1,39.98863636,1497,118,5,2.7,21
6,2012,75059,3,0,1,39.98863636,1591,121.3,5,4.25,22
9,2018,3000,2,1,1,48.8313,1364,67.04,5,7.9,14
5,2011,78000,3,0,2,32.22613636,1798,157.75,5,4.5,18
11,2012,47000,2,1,1,44.7948,1461,84.8,5,4,24
5,2012,42000,3,1,1,39.98863636,1497,118,5,4.75,21
11,2018,6820,2,1,1,46.6578,1396,88.76,5,7.65,22
3,2013,55176,3,1,2,40.92954545,1599,104,5,3.47,29
3,2016,39854,3,1,1,42.34090909,1198,86.7,5,5.64,21
11,2013,24000,3,1,1,38.74193182,1198,73.9,5,2.95,23
10,2016,55000,2,1,1,47.403,1248,74,5,5.65,25
3,2012,45840,2,0,1,23.598,2953,153.86,7,8.41,19
9,2006,155000,3,1,3,36.225,1590,94,5,0.85,25
9,2003,125000,3,1,2,44.45795455,998,67.1,5,0.8,25
1,2014,52951,2,1,1,41.6898,1498,88,5,5.65,23
11,2013,49000,3,1,1,40.22386364,1591,121.3,5,4.5,22
7,2015,52000,2,1,1,58.1463,1248,88.5,5,6.9,25
6,2001,227000,2,1,4,27.324,2446,74,8,2.2,14
10,2013,120005,2,1,1,44.7948,1461,84.8,5,4,24
6,2015,33000,3,1,1,35.28409091,1598,103.52,5,5.6,18
5,2016,126000,3,1,1,35.51931818,1196,73,7,2.2,25
2,2013,66700,3,1,1,35.28409091,1598,103.5,5,4,18
10,2014,122000,2,1,2,25.9785,2982,168.5,7,16,14
6,2016,29000,2,1,1,40.7169,1582,126.2,5,12.6,22
3,2014,42315,3,1,1,43.51704545,1197,82.9,5,4.79,22
6,2015,22001,4,1,1,39.80885552,998,58.16,5,3.65,25
3,2016,84580,2,1,1,53.82,1498,98.6,5,6.83,21
10,2002,75000,3,1,1,37.87159091,796,37,4,0.51,25
9,2006,85000,3,1,2,32.46136364,1299,70,5,0.69,19
5,2015,24296,3,1,1,49.04488636,1197,83.14,5,4.65,25
11,2014,40000,3,1,1,39.51818182,1497,116.3,5,6.49,21
8,2009,64514,2,1,1,34.776,1493,110,5,2.9,22
5,2016,35000,3,1,1,40.01215909,1591,121.3,5,7.4,22
2,2016,41000,3,1,2,59.20670455,799,53.3,5,3.25,20
7,2008,60123,3,1,2,44.45795455,998,67.1,5,1.95,25
10,2015,53000,3,1,2,44.45795455,1197,82,5,4,22
5,2017,9000,3,1,1,43.75227273,1197,81.83,5,6.85,22
1,2015,53497,3,1,1,42.34090909,1198,86.7,5,5.45,21
4,2007,68000,2,1,1,36.846,1399,68,5,1.99,19
4,2014,65000,2,0,1,39.4956,1582,126.32,5,8.99,22
11,2014,45155,2,1,1,48.8313,1364,67.04,5,6.5,14
1,2018,20026,3,0,1,44.69318182,1199,88.7,5,9.27,21
7,2015,60000,2,1,1,49.473,1582,126.2,5,6.99,22
1,2019,15976,2,0,1,37.053,2143,136,5,36.76,8
3,2017,30523,3,0,1,34.57840909,1798,177.5,5,17.08,18
11,2013,26300,2,1,1,52.6608,936,57.6,5,2.8,29
11,2011,66000,2,1,1,45.6849,1199,73.9,5,2.49,23
10,2016,70000,2,1,1,48.9555,1248,88.5,5,8.85,25
7,2011,46000,3,1,1,39.51818182,1497,116.3,5,4.15,21
4,2017,28000,2,1,1,42.7248,1498,108.5,5,10,23
5,2017,46000,3,1,1,44.45795455,1197,81.86,5,4.75,22
10,2017,33000,3,0,1,56.54863636,999,67,5,3.2,20
3,2017,27718,3,1,1,53.49068182,796,47.3,5,3.28,25
2,2013,58000,3,1,1,37.16590909,1499,110,5,7.5,19
1,2018,33150,3,1,1,50.33863636,1197,83.1,5,7.39,25
9,2013,77000,2,1,1,48.024,1248,73.94,5,3.65,25
8,2007,70000,2,0,1,22.77,2987,198.5,5,11,8
11,2012,97000,2,1,1,48.024,1248,73.94,5,3,25
8,2012,75300,2,1,2,52.6608,936,57.6,5,2.25,29
3,2010,69918,3,1,1,36.46022727,1586,103.3,5,2.83,25
1,2019,4721,3,1,1,32.93181818,796,35,5,4.11,25
11,2014,39163,2,1,1,27.945,2477,178,7,14.7,15
9,2013,80000,3,0,1,30.57954545,2987,210,5,25,8
2,2015,66000,2,1,1,52.6608,936,56.3,5,2.35,29
1,2017,36154,2,1,2,53.4681,1498,99,5,6.41,19
7,2012,34000,3,1,1,40.92954545,1497,117.3,5,5.75,21
8,2016,60000,2,0,2,37.053,2143,136,5,17.55,8
10,2015,32000,2,1,1,44.2566,1396,88.7,5,10.25,22
3,2012,79985,2,1,1,36.846,1399,67,5,3.16,19
2,2014,37600,2,0,2,34.2585,1968,147.51,5,22.5,9
3,2015,31965,3,1,1,46.59852273,1086,68.05,5,3.55,22
3,2010,70749,3,0,1,28.34488636,1995,154,5,9.86,10
8,2013,38000,2,0,1,34.0722,2993,258,5,45,10
3,2017,41534,3,1,1,40.01215909,1591,121.3,5,7.99,22
10,2017,54455,2,0,1,45.54,1498,108.495,5,6.5,23
11,2007,42000,3,1,1,34.08443182,1399,92.7,5,0.75,29
1,2018,52073,2,1,2,37.881,1991,147.9,5,9.87,29
3,2018,40175,2,1,2,46.6578,1396,88.73,5,6.36,22
6,2017,16503,3,0,1,37.63636364,1497,117.3,7,9.5,21
3,2017,15029,3,1,1,44.92840909,1197,82,5,6.05,22
6,2013,26200,4,1,1,45.58562929,796,47.3,5,2.15,25
4,2015,76362,2,1,1,49.68,1120,70,5,5.5,22
11,2007,18700,3,1,2,46.33977273,796,46.3,5,1.25,25
1,2015,67585,2,1,1,26.8893,2494,100.6,7,11.99,14
6,2010,57000,3,0,2,39.87102273,1197,78.9,5,2.5,22
3,2019,22321,3,0,1,42.34090909,1497,117.3,5,11.66,21
10,1998,95150,3,1,3,40.69431818,993,60,5,0.53,25
11,2015,36428,3,1,1,48.24511364,998,67.04,5,3.1,25
4,2012,73500,2,1,2,41.4,1399,68,5,2.6,19
3,2015,47234,3,1,1,42.34090909,1198,86.7,5,5.09,21
4,2008,62364,3,1,1,31.05,1495,94,5,2.3,22
9,2012,89000,2,1,1,46.2024,1582,126.32,5,6,22
7,2013,58653,2,1,1,52.164,1248,74,5,4.4,25
5,2013,30000,3,0,2,34.81363636,1595,120.7,5,11,8
1,2014,64042,2,1,1,35.811,1998,163.7,5,5.7,29
8,2013,120000,2,0,1,41.4,1968,138.1,5,6.95,18
4,2014,90000,2,1,1,24.9435,2179,120,8,7.9,17
3,2018,30733,2,0,1,42.8076,1995,190,5,29.3,10
11,2009,43600,3,0,1,25.71034091,3498,272,5,10.24,8
9,2010,71473,3,0,2,32.22613636,1798,157.75,5,5.35,18
6,2014,39000,3,0,2,38.8125,1198,86.8,5,3.49,21
4,2009,84045,3,1,1,47.89227273,1197,78.9,5,2.85,22
6,2014,57004,3,1,1,40.92954545,1497,117.3,5,5.35,21
1,2012,75464,3,1,1,36.69545455,1196,70,5,3.62,19
4,2006,142000,2,1,1,26.496,2494,102,7,6.25,14
3,2012,118683,2,1,2,43.47,1461,64.1,5,3.19,17
5,2018,42000,3,1,1,42.69375,1198,82,6,5.5,17
3,2019,12800,3,1,1,43.75227273,1197,81.83,5,7.67,22
10,2011,80000,3,1,1,28.22727273,2092,127,7,5.5,26
4,2014,76126,2,1,1,39.951,1248,73.9,5,6.6,25
8,2017,21000,2,0,2,33.0579,2993,258,5,55,10
9,2013,85000,2,0,1,36.5976,1968,174.33,5,21,9
10,2017,27000,3,1,1,50.33863636,1197,83.1,5,4.5,25
1,2016,45794,2,0,1,26.9307,2199,194.3,7,20.67,22
4,2013,57352,2,0,1,29.7873,1998,163.7,5,6.5,29
1,2018,41467,2,0,1,31.05,2143,204,5,37.98,8
6,2009,42000,3,1,1,42.15272727,1086,62.1,5,1.45,22
5,2014,62549,4,1,1,39.80885552,998,58.16,5,2.95,25
4,2015,67048,2,1,1,58.1463,1248,88.5,5,7.9,25
3,2018,11732,3,1,1,40.92954545,1497,117.3,5,10.07,21
6,2016,37000,2,1,1,42.3315,1461,83.8,5,6.5,24
4,2015,30000,2,0,1,39.0816,1995,184,5,22,10
4,2016,53000,2,1,1,53.82,1498,98.6,5,9.75,21
10,2014,60000,2,1,1,42.3315,1461,83.8,5,6,24
5,2014,65000,2,1,1,49.68,1120,70,5,3.99,22
7,2008,51000,3,1,1,39.98863636,1086,63,5,1.75,22
5,2015,92000,2,0,1,25.9785,2982,168.5,7,19.75,14
11,2017,31000,2,1,1,28.3176,2393,147.8,7,16.95,14
8,2017,43917,3,1,1,50.33863636,1197,83.1,5,6.8,25
11,2007,46707,3,1,1,39.98863636,1086,63,5,0.99,22
9,2013,84000,3,1,1,46.59852273,1086,68.05,5,2.95,22
1,2015,55662,2,0,1,24.9849,2967,241.4,7,42.83,9
4,2014,51000,2,0,1,55.9521,1969,190,5,21.5,11
10,2015,24398,3,1,1,41.87045455,1497,117.3,5,7.9,21
4,2011,78000,3,1,2,49.20954545,998,67.1,5,2.3,25
5,2012,40315,3,1,1,43.51704545,1198,86.8,5,2.75,21
10,2011,83000,2,1,1,24.9435,2179,120,8,6.71,17
3,2017,58151,2,0,1,40.572,1461,108.45,5,9.6,20
3,2017,30519,2,1,1,40.7169,1582,126.2,5,12.81,22
1,2019,20712,3,1,1,56.07818182,1199,84,5,6.94,26
6,2015,48000,2,1,1,33.12,2179,140,7,9.45,17
4,2015,85000,2,1,1,42.1038,1498,103.2,5,6,23
5,2013,32000,3,0,1,34.81363636,1595,120.7,5,11,8
5,2011,52000,3,1,1,36.46022727,1586,103.3,5,2.6,25
4,2007,58307,3,1,1,35.98977273,1341,83,5,1.95,22
6,2013,30000,2,0,1,36.3078,2993,313,4,45,10
8,2014,40000,2,0,1,35.4177,1968,174.33,5,22,9
11,2015,36000,3,1,1,43.75227273,1197,81.83,5,4.9,22
3,2015,58817,2,1,1,41.1309,1461,83.14,5,6.25,24
8,2013,55000,2,1,2,42.5178,1598,103.6,5,6.1,23
6,2011,39000,3,1,1,47.89227273,1197,78.9,5,2.6,22
5,2011,6500,3,0,3,15.05454545,5204,560,2,120,1
4,2012,35000,2,0,1,30.5118,2993,270.9,5,29,5
9,2010,49900,3,1,2,41.16477273,1298,85.8,5,3.3,25
4,2013,99500,2,1,2,46.161,1248,74,5,3.05,26
11,2012,33249,2,1,1,44.0289,1396,88.76,5,3.25,22
5,2014,52000,3,1,1,44.92840909,1197,81.86,5,3.75,22
6,2015,45000,2,1,1,26.8893,2494,100.6,7,13.25,14
4,2017,22000,3,1,1,56.07818182,1199,84,5,4.8,26
3,2019,7858,3,1,1,59.20670455,799,53.3,5,3.8,20
9,2011,112000,2,1,1,26.496,2494,102,7,8.5,14
1,2016,41082,2,0,1,26.91,2143,204,5,38.76,8
7,2009,72000,3,0,1,39.51818182,1497,116.4,5,3.2,21
4,2011,84912,3,1,1,47.89227273,1197,78.9,5,3.5,22
9,2015,70000,2,1,1,40.7169,1582,126.2,5,12.25,22
6,2014,21000,3,1,1,45.86931818,1199,86.76,5,4.75,21
5,2016,27000,3,1,1,44.17568182,999,74,5,4.5,23
11,2012,29000,3,1,1,47.89227273,1197,78.9,5,2.35,22
4,2014,48425,2,1,1,47.7756,1461,63.12,5,3.4,20
9,2016,19000,2,0,1,44.505,1498,108.5,5,10,23
4,2012,210000,2,1,1,26.8893,2494,100,7,9,14
5,2013,64000,3,1,2,34.17852273,1798,138.1,5,5.2,14
8,2006,200000,2,1,2,34.776,1493,110,5,1.85,22
8,2013,100000,2,0,2,23.391,2987,254.8,7,38,8
3,2013,69140,2,1,1,42.3522,1461,83.8,5,5.11,20
1,2019,21214,3,1,1,36.24852273,1598,103.52,5,9.66,18
11,2015,28000,3,1,1,47.89227273,1197,78.9,5,3.4,22
3,2017,29085,3,1,1,42.69375,1198,82,6,5.84,17
11,2016,30000,3,0,1,54.3375,998,67.04,5,3.8,25
6,2012,32910,3,0,1,39.94159091,998,66.1,5,2.5,25
11,2015,30000,2,1,1,51.957,1498,98.6,5,6.95,21
9,2010,35102,3,0,1,29.63863636,1798,161.6,5,5.5,18
1,2017,22831,3,1,1,44.45795455,1197,82,5,6.19,22
4,2013,74911,2,1,1,42.3315,1461,83.8,5,6,20
9,2015,21000,3,1,1,44.45795455,1197,82,5,3.75,22
3,2018,37160,2,1,1,47.1339,1498,98.59,5,9.46,19
10,2011,41000,3,1,2,39.87102273,1498,97.7,5,3,24
8,2016,37294,2,1,1,53.4681,1498,99,5,5.75,19
1,2009,56927,3,1,1,31.75568182,1799,130,5,4.41,21
3,2017,21954,3,1,1,59.20670455,799,53.3,5,3.7,20
11,2014,50000,3,1,2,45.63409091,1198,86.8,5,2.5,21
1,2012,78212,3,1,1,37.87159091,1298,88.2,5,5.35,25
5,2013,64500,2,1,1,45.333,1396,88.8,5,3.65,22
5,2014,51000,2,0,1,35.604,1968,138.03,5,13,18
5,2012,52000,3,1,1,44.45795455,998,67.1,5,2.45,25
6,2015,120000,2,0,1,43.9047,1498,103.2,5,5.75,23
1,2017,65792,2,1,1,53.82,1498,98.6,5,8.11,21
7,2018,30000,2,1,1,46.6578,1396,88.73,5,7.75,22
1,2017,54387,3,0,1,45.04602273,1198,75.94,5,5.85,24
6,2018,1617,3,1,1,59.20670455,799,53.3,5,4.29,20
4,2015,82000,2,1,1,52.992,1498,98.6,5,8,21
6,2017,20000,2,1,1,28.3176,2393,147.8,8,16.5,14
10,2015,98000,2,1,1,56.6973,1248,74,5,5.5,25
5,2015,57000,2,1,1,47.1339,1498,98.59,5,6.35,19
10,2013,250000,2,1,2,26.8893,2494,100.6,8,7.9,14
4,2014,56549,2,1,1,46.989,1498,89.84,5,7.2,19
2,2012,78500,2,1,1,45.6849,1199,73.9,5,3.65,23
3,2016,55036,2,1,1,46.6578,1396,88.73,5,6.35,22
9,2016,55000,2,1,1,41.1309,1461,83.8,5,7.8,20
8,2007,90000,3,1,2,32.46136364,1299,70,5,1.4,19
8,2007,155000,2,1,1,27.117,2499,141,7,5.5,19
4,2018,17810,2,1,1,56.6973,1248,74,5,8.5,25
3,2011,42408,2,0,1,30.7188,2143,170,5,10.48,8
7,2005,81000,3,1,2,37.40113636,1298,85,5,0.75,25
9,2008,52000,3,1,2,30.22670455,1396,99.6,5,1.3,26
6,2013,35000,2,0,1,34.6311,2993,218,5,21,10
5,2013,60000,3,1,1,42.15272727,1086,62.1,5,2.3,22
6,2015,27000,2,0,1,40.365,1968,141,5,14.95,18
1,2017,55975,2,0,2,36.5976,1968,174.33,5,35.92,9
9,2016,115000,2,1,1,53.4681,1498,99,5,4.5,19
4,2016,132000,2,1,1,30.9465,2489,93.7,7,5.5,17
6,2015,40337,3,0,1,54.3375,998,67.04,5,4.45,25
8,2008,192000,2,1,1,26.496,2494,102,8,6.85,14
2,2016,50000,2,1,1,49.68,1120,70,5,5.5,22
3,2016,28147,3,1,1,44.45795455,1197,81.86,5,5.07,22
6,2015,20000,3,1,1,44.45795455,1197,82,5,3.85,22
8,2016,11000,3,1,1,43.75227273,1197,81.86,5,7.95,22
10,2009,63000,3,1,2,42.81136364,998,67.1,5,1.25,25
3,2014,36967,3,1,1,49.20954545,998,67.1,5,3.64,25
10,2016,73053,2,1,1,26.91,2982,168.5,7,20,14
1,2019,16392,2,1,1,34.2585,2498,105,6,10.36,17
8,2007,79000,3,1,1,39.98863636,1086,63,5,1.85,22
10,2013,67000,3,1,2,39.47113636,1496,88.73,5,4.05,14
6,2015,48600,2,0,1,24.84,2987,224,7,48.5,8
2,2014,70000,2,1,1,40.572,1461,108.45,5,8.25,20
9,2014,84000,2,1,1,47.403,1248,74,5,5.25,25
6,2013,49106,3,1,1,35.37818182,1598,103.2,5,4.4,23
6,2017,35000,2,0,1,37.6533,1968,174.5,5,25.75,18
3,2014,51240,2,0,1,16.974,2993,245,4,29.52,10
11,2011,37000,3,1,2,44.45795455,998,67.1,5,2.1,25
3,2017,32587,3,1,1,59.20670455,799,53.3,5,3.71,20
